path,model_name,label
./fake/en/suno_bark-small/emerald_city_of_oz_05_f000054.wav,suno/bark-small,0
./fake/en/suno_bark-small/piratesofersatz_12_leinster_64kb_f000062.wav,suno/bark-small,0
./fake/en/suno_bark-small/poisoned_pen_10_f000127.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_08_f000202.wav,suno/bark-small,0
./fake/fi/tts_models_multilingual_multi-dataset_bark/skyisland_13_baum_64kb_f000031.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/jane_eyre_16_f000156.wav,suno/bark-small,0
./fake/en/suno_bark-small/rinkitink_baum_17_64kb_f000072.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_01_f000026.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_28_f000242.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_34_f000160.wav,suno/bark-small,0
./fake/de/tts_models_multilingual_multi-dataset_bark/schmied_seines_glueckes_4_f000041.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/pink_fairy_book_26_f000036.wav,suno/bark-small,0
./fake/en/suno_bark-small/piratesofersatz_06_leinster_64kb_f000183.wav,suno/bark-small,0
./fake/en/suno_bark-small/dorothy_and_wizard_oz_14_f000119.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_39_f000052.wav,suno/bark-small,0
./fake/th/tts_models_multilingual_multi-dataset_bark/silent_bullet_11_f000190.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/poisoned_pen_11_f000163.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_37_f000221.wav,suno/bark-small,0
./fake/de/tts_models_multilingual_multi-dataset_bark/herrnarnesschatz_02_f000078.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/wives_and_daughters_44_f000180.wav,suno/bark-small,0
./fake/bg/tts_models_multilingual_multi-dataset_bark/northandsouth_15_f000108.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/piratesofersatz_10_leinster_64kb_f000004.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_24_f000178.wav,suno/bark-small,0
./fake/es/tts_models_multilingual_multi-dataset_bark/corte_de_carlos_iv_24_perezgaldos_f000209.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/uk/tts_models_multilingual_multi-dataset_bark/chorna_rada_s002872.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/fi/tts_models_multilingual_multi-dataset_bark/silent_bullet_05_f000101.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/ro/tts_models_multilingual_multi-dataset_bark/skyisland_04_baum_64kb_f000008.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/wives_and_daughters_01_f000173.wav,suno/bark-small,0
./fake/el/tts_models_multilingual_multi-dataset_bark/silent_bullet_11_f000214.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/northandsouth_35_f000213.wav,suno/bark-small,0
./fake/en/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_05_f000183.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/sk/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_45_f000166.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/piratesofersatz_07_leinster_64kb_f000161.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_03_f000141.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_23_f000141.wav,suno/bark-small,0
./fake/fr/tts_models_multilingual_multi-dataset_bark/sous_les_mers_1_09_f000130.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/fi/tts_models_multilingual_multi-dataset_bark/jane_eyre_08_f000119.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/fr/tts_models_multilingual_multi-dataset_bark/le_pays_des_fourrures_2_09_f000027.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/pink_fairy_book_24_f000011.wav,suno/bark-small,0
./fake/cs/tts_models_multilingual_multi-dataset_bark/jane_eyre_25_f000097.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/sk/tts_models_multilingual_multi-dataset_bark/dorothy_and_wizard_oz_09_f000020.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/wives_and_daughters_02_f000012.wav,suno/bark-small,0
./fake/en/suno_bark-small/ozma_of_oz_03_f000050.wav,suno/bark-small,0
./fake/en/suno_bark-small/midnight_passenger_10_f000046.wav,suno/bark-small,0
./fake/sv/tts_models_multilingual_multi-dataset_bark/jane_eyre_34_f000431.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/tk/tts_models_multilingual_multi-dataset_bark/northandsouth_25_f000003.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/poisoned_pen_04_f000209.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_11_f000102.wav,suno/bark-small,0
./fake/fi/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_26_f000108.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/es/tts_models_multilingual_multi-dataset_bark/napoleonenchamartin_15_perezgaldos_f000095.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/silent_bullet_07_f000129.wav,suno/bark-small,0
./fake/ro/tts_models_multilingual_multi-dataset_bark/emerald_city_of_oz_19_f000056.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/pl/tts_models_multilingual_multi-dataset_bark/saragossie_31_f000015.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/da/tts_models_multilingual_multi-dataset_bark/piratesofersatz_03_leinster_64kb_f000145.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/tr/tts_models_multilingual_multi-dataset_bark/northandsouth_51_f000014.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/jane_eyre_34_f000357.wav,suno/bark-small,0
./fake/nl/tts_models_multilingual_multi-dataset_bark/ozma_of_oz_02_f000074.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/wives_and_daughters_50_f000172.wav,suno/bark-small,0
./fake/pl/tts_models_multilingual_multi-dataset_bark/lalka_3_17_f000084.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/northandsouth_45_f000042.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_08_f000166.wav,suno/bark-small,0
./fake/th/tts_models_multilingual_multi-dataset_bark/silent_bullet_12_f000300.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/poisoned_pen_07_f000346.wav,suno/bark-small,0
./fake/en/suno_bark-small/hunters_space_10_f000113.wav,suno/bark-small,0
./fake/ja/tts_models_multilingual_multi-dataset_bark/hunters_space_17_f000043.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/wives_and_daughters_44_f000180.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_10_f000282.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_49_f000041.wav,suno/bark-small,0
./fake/en/suno_bark-small/pink_fairy_book_34_f000084.wav,suno/bark-small,0
./fake/hi/tts_models_multilingual_multi-dataset_bark/midnight_passenger_08_f000076.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/poisoned_pen_01_f000171.wav,suno/bark-small,0
./fake/sk/tts_models_multilingual_multi-dataset_bark/northandsouth_28_f000268.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/nl/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_16_f000064.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/ru/tts_models_multilingual_multi-dataset_bark/oblomov_s007821.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/pt/tts_models_multilingual_multi-dataset_bark/dorothy_and_wizard_oz_02_f000119.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/piratesofersatz_08_leinster_64kb_f000081.wav,suno/bark-small,0
./fake/en/suno_bark-small/ozma_of_oz_13_f000068.wav,suno/bark-small,0
./fake/en/suno_bark-small/silent_bullet_09_f000038.wav,suno/bark-small,0
./fake/da/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_50_f000110.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/wives_and_daughters_37_f000139.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_28_f000205.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_24_f000124.wav,suno/bark-small,0
./fake/en/suno_bark-small/emerald_city_of_oz_16_f000012.wav,suno/bark-small,0
./fake/hu/tts_models_multilingual_multi-dataset_bark/midnight_passenger_04_f000087.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/da/tts_models_multilingual_multi-dataset_bark/the_sea_fairies_16_f000018.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/pt/tts_models_multilingual_multi-dataset_bark/the_master_key_09_f000011.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/wives_and_daughters_26_f000354.wav,suno/bark-small,0
./fake/fa/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_02_f000206.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/th/tts_models_multilingual_multi-dataset_bark/jane_eyre_24_f000208.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/poisoned_pen_05_f000159.wav,suno/bark-small,0
./fake/zh-cn/tts_models_multilingual_multi-dataset_bark/hunters_space_17_f000051.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/ru/tts_models_multilingual_multi-dataset_bark/falshiviy_kupon_s000919.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/pt/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_47_f000201.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/et/tts_models_multilingual_multi-dataset_bark/pink_fairy_book_34_f000030.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/tr/tts_models_multilingual_multi-dataset_bark/jane_eyre_06_f000097.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/wives_and_daughters_04_f000089.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_52_f000079.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_49_f000068.wav,suno/bark-small,0
./fake/da/tts_models_multilingual_multi-dataset_bark/jane_eyre_34_f000484.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/pink_fairy_book_32_f000119.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_05_f000041.wav,suno/bark-small,0
./fake/nl/tts_models_multilingual_multi-dataset_bark/northandsouth_32_f000016.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/rinkitink_baum_15_64kb_f000005.wav,suno/bark-small,0
./fake/mt/tts_models_multilingual_multi-dataset_bark/jane_eyre_20_f000180.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/hi/tts_models_multilingual_multi-dataset_bark/midnight_passenger_14_f000078.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/silent_bullet_10_f000095.wav,suno/bark-small,0
./fake/en/suno_bark-small/silent_bullet_04_f000233.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_01_f000121.wav,suno/bark-small,0
./fake/en/suno_bark-small/poisoned_pen_02_f000290.wav,suno/bark-small,0
./fake/en/suno_bark-small/silent_bullet_08_f000236.wav,suno/bark-small,0
./fake/en/tts_models_multilingual_multi-dataset_bark/northandsouth_35_f000071.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/fa/tts_models_multilingual_multi-dataset_bark/emerald_city_of_oz_01_f000096.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/northandsouth_41_f000093.wav,suno/bark-small,0
./fake/hu/tts_models_multilingual_multi-dataset_bark/ozma_of_oz_11_f000015.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/cs/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_55_f000047.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/pink_fairy_book_38_f000039.wav,suno/bark-small,0
./fake/cs/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_02_f000177.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/pink_fairy_book_12_f000187.wav,suno/bark-small,0
./fake/tk/tts_models_multilingual_multi-dataset_bark/jane_eyre_23_f000183.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/et/tts_models_multilingual_multi-dataset_bark/pink_fairy_book_33_f000062.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/cs/tts_models_multilingual_multi-dataset_bark/midnight_passenger_03_f000171.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/jane_eyre_28_f000149.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_40_f000123.wav,suno/bark-small,0
./fake/uk/tts_models_multilingual_multi-dataset_bark/zvirobij_s000069.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/poisoned_pen_10_f000125.wav,suno/bark-small,0
./fake/et/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_15_f000097.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/jane_eyre_35_f000090.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_49_f000105.wav,suno/bark-small,0
./fake/nl/tts_models_multilingual_multi-dataset_bark/silent_bullet_05_f000034.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/de/tts_models_multilingual_multi-dataset_bark/maerchen_006_f000049.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/el/tts_models_multilingual_multi-dataset_bark/jane_eyre_02_f000061.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/ozma_of_oz_02_f000040.wav,suno/bark-small,0
./fake/en/suno_bark-small/silent_bullet_06_f000330.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_40_f000134.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_42_f000047.wav,suno/bark-small,0
./fake/ru/tts_models_multilingual_multi-dataset_bark/argentinetz_s003560.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/emerald_city_of_oz_16_f000007.wav,suno/bark-small,0
./fake/en/suno_bark-small/pink_fairy_book_13_f000074.wav,suno/bark-small,0
./fake/ro/tts_models_multilingual_multi-dataset_bark/jane_eyre_37_f000351.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/el/tts_models_multilingual_multi-dataset_bark/pink_fairy_book_35_f000046.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/piratesofersatz_07_leinster_64kb_f000144.wav,suno/bark-small,0
./fake/pt/tts_models_multilingual_multi-dataset_bark/poisoned_pen_12_f000111.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/jane_eyre_34_f000249.wav,suno/bark-small,0
./fake/et/tts_models_multilingual_multi-dataset_bark/piratesofersatz_12_leinster_64kb_f000097.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/wives_and_daughters_42_f000180.wav,suno/bark-small,0
./fake/en/suno_bark-small/silent_bullet_07_f000266.wav,suno/bark-small,0
./fake/en/suno_bark-small/silent_bullet_10_f000334.wav,suno/bark-small,0
./fake/fi/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_45_f000048.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/skyisland_30_baum_64kb_f000019.wav,suno/bark-small,0
./fake/en/tts_models_multilingual_multi-dataset_bark/northandsouth_29_f000046.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/hu/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_01_f000006.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/tr/tts_models_multilingual_multi-dataset_bark/midnight_passenger_03_f000050.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/cs/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_57_f000196.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/wives_and_daughters_38_f000124.wav,suno/bark-small,0
./fake/pt/tts_models_multilingual_multi-dataset_bark/northandsouth_14_f000005.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/et/tts_models_multilingual_multi-dataset_bark/the_sea_fairies_17_f000047.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/wives_and_daughters_12_f000001.wav,suno/bark-small,0
./fake/zh-cn/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_21_f000003.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/hi/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_44_f000192.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/bg/tts_models_multilingual_multi-dataset_bark/northandsouth_38_f000032.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/pink_fairy_book_16_f000029.wav,suno/bark-small,0
./fake/ro/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_54_f000022.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/ja/tts_models_multilingual_multi-dataset_bark/pink_fairy_book_40_f000066.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/midnight_passenger_13_f000256.wav,suno/bark-small,0
./fake/en/suno_bark-small/poisoned_pen_04_f000062.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_27_f000084.wav,suno/bark-small,0
./fake/en/suno_bark-small/the_master_key_14_f000089.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_41_f000031.wav,suno/bark-small,0
./fake/en/suno_bark-small/silent_bullet_06_f000066.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_21_f000203.wav,suno/bark-small,0
./fake/en/suno_bark-small/midnight_passenger_12_f000056.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_28_f000008.wav,suno/bark-small,0
./fake/tk/tts_models_multilingual_multi-dataset_bark/wives_and_daughters_21_f000114.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/de/tts_models_multilingual_multi-dataset_bark/frankenstein_09_f000044.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/cs/tts_models_multilingual_multi-dataset_bark/jane_eyre_21_f000374.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/ko/tts_models_multilingual_multi-dataset_bark/poisoned_pen_12_f000125.wav,tts_models/multilingual/multi-dataset/bark,1
./fake/en/suno_bark-small/hunters_space_05_f000016.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_06_f000118.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_17_f000333.wav,suno/bark-small,0
./fake/en/suno_bark-small/the_sea_fairies_13_f000157.wav,suno/bark-small,0
./fake/en/suno_bark-small/the_sea_fairies_04_f000016.wav,suno/bark-small,0
./fake/en/suno_bark-small/the_master_key_11_f000026.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_10_f000070.wav,suno/bark-small,0
